Velocity field t=3s			
x (m)	y (m)	u (m/s)	v (m/s)
2.49	0.98	2.3420101	0.95681504
2.55	0.98	2.3640517	0.9571884
2.61	0.98	2.3657498	0.90519153
2.67	0.98	2.1878319	0.49072527
2.73	0.98	2.0771375	0.071518772
2.79	0.98	2.0329861	0.15540796
2.85	0.98	1.7431351	-0.27956035
2.91	0.98	1.874099	-0.34522835
2.97	0.98	1.9339855	-0.34444422
3.03	0.98	1.962027	-0.1749106
3.09	0.98	1.8896162	-0.47211082
3.15	0.98	1.8284236	-0.62485175
3.21	0.98	1.9314409	-0.25230707
3.27	0.98	1.791937	-0.20255612
3.33	0.98	1.6793983	-0.059645806
3.39	0.98	1.6143991	-0.18196745
3.45	0.98	1.4984251	0.3339638
3.51	0.98	0.51767382	0.61371158
3.57	0.98	0.92598722	0.25538466
3.63	0.98	1.1827507	0.13451771
3.69	0.98	1.266696	0.3115748
3.75	0.98	1.4095329	0.26643396
3.81	0.98	1.5041568	0.18053024
3.87	0.98	1.6032343	-0.007197955
3.93	0.98	1.4845861	0.010622219
3.99	0.98	1.5998471	-0.060179955
4.05	0.98	1.7645777	0.060051235
4.11	0.98	1.732414	0.0725785
4.17	0.98	1.7968745	-0.03349081
4.23	0.98	1.829845	-0.005012167
4.29	0.98	1.8734995	-0.071734326
4.35	0.98	1.9049876	-0.11195832
4.41	0.98	1.960039	-0.28279363
4.47	0.98	1.9196197	-0.29110935
4.53	0.98	1.8085218	-0.30193242
4.59	0.98	1.7150347	-0.097704878
4.65	0.98	1.744396	-0.16532834
4.71	0.98	1.8094969	-0.27208443
4.77	0.98	1.6950945	-0.18773262
4.83	0.98	1.7711797	-0.2976394
4.89	0.98	1.6611972	-0.19603802
4.95	0.98	1.6214461	-0.33350096
5.01	0.98	1.5762955	-0.20060365
5.07	0.98	1.4441122	-0.17791578
5.13	0.98	1.5217977	-0.33042271
5.19	0.98	1.5295977	-0.37713908
5.25	0.98	1.6265737	-0.42879156
5.31	0.98	1.6386282	-0.48530261
5.37	0.98	1.7329973	-0.56620576
5.43	0.98	1.8129681	-0.57663951
5.49	0.98	1.8899437	-0.65974239
5.55	0.98	1.8861783	-0.60541191
5.61	0.98	1.9665362	-0.71677798
5.67	0.98	1.9194305	-0.75925248
5.73	0.98	1.9416142	-0.62753534
5.79	0.98	1.7910271	-0.54644741
5.85	0.98	0.98767501	0.74036382
0.03	1.02	0.001017879	-0.26726873
1.59	1.02	2.0112851	1.1803651
1.65	1.02	2.0955146	1.2401034
1.71	1.02	2.0819374	1.2384285
1.77	1.02	2.1235726	1.2277364
1.83	1.02	2.1618603	1.2087075
1.89	1.02	2.1785722	1.1764939
1.95	1.02	2.2000838	1.1773314
2.01	1.02	2.1811957	1.1488748
2.07	1.02	2.2337896	1.147118
2.13	1.02	2.2414638	1.0962177
2.19	1.02	2.2560756	1.0736982
2.25	1.02	2.2732774	1.063676
2.31	1.02	2.2915544	1.0710787
2.37	1.02	2.296575	1.0053693
2.43	1.02	2.3091004	0.95483519
2.49	1.02	2.3164468	0.9001381
2.55	1.02	2.1353807	0.60571723
2.61	1.02	2.0428332	0.25420881
2.67	1.02	1.8665142	-0.38064336
2.73	1.02	1.9041285	-0.29696426
2.79	1.02	1.798426	-0.66974844
2.85	1.02	1.7687723	-0.55324158
2.91	1.02	1.9420553	-0.15741037
2.97	1.02	2.0004119	-0.13655338
3.03	1.02	1.9338779	-0.46267448
3.09	1.02	1.9075303	-0.38655186
3.15	1.02	1.9921778	-0.29731669
3.21	1.02	1.7867865	-0.41657808
3.27	1.02	1.9807579	-0.34672991
3.33	1.02	1.9302986	-0.077016474
3.39	1.02	1.6500696	-0.42646943
3.45	1.02	0.76031291	0.632614
3.51	1.02	0.83721669	0.49823816
3.57	1.02	0.97965978	0.022324427
3.63	1.02	1.147008	0.3593729
3.69	1.02	1.3798138	0.062068245
3.75	1.02	1.329754	0.29329469
3.81	1.02	1.3916422	0.10723739
3.87	1.02	1.4129975	-0.04536881
3.93	1.02	1.6062421	-0.14372566
3.99	1.02	1.633653	-0.05946987
4.05	1.02	1.7654925	-0.062389407
4.11	1.02	1.8229002	-0.11916161
4.17	1.02	1.8219953	0.019172894
4.23	1.02	1.8856408	-0.076691212
4.29	1.02	1.8917568	-0.035948189
4.35	1.02	1.8932249	-0.071801284
4.41	1.02	1.915485	-0.14209321
4.47	1.02	1.9195406	-0.21444204
4.53	1.02	1.8978391	-0.16505585
4.59	1.02	1.7923908	-0.042971306
4.65	1.02	1.8523664	-0.22003883
4.71	1.02	1.7799405	-0.24318514
4.77	1.02	1.7476554	-0.1837948
4.83	1.02	1.8112851	-0.29658242
4.89	1.02	1.7207585	-0.24625852
4.95	1.02	1.7257051	-0.23596345
5.01	1.02	1.6097429	-0.20371438
5.07	1.02	1.6445274	-0.29691082
5.13	1.02	1.7013951	-0.43001751
5.19	1.02	1.7168043	-0.53807775
5.25	1.02	1.7408687	-0.5677365
5.31	1.02	1.7446025	-0.51011316
5.37	1.02	1.7560159	-0.50155623
5.43	1.02	1.7662001	-0.36317428
5.49	1.02	1.8935842	-0.60387266
5.55	1.02	1.8174187	-0.5980028
5.61	1.02	1.9126378	-0.73451741
5.67	1.02	1.9662544	-0.64481731
5.73	1.02	1.8330354	-0.66052044
5.79	1.02	1.5820944	-0.54713465
5.85	1.02	1.0390722	-0.49727731
0.03	1.06	-0.002632251	-0.25041855
1.59	1.06	1.969704	1.3336573
1.65	1.06	2.0597495	1.2792046
1.71	1.06	2.0776615	1.2570504
1.77	1.06	2.1120601	1.2377967
1.83	1.06	2.124135	1.2491183
1.89	1.06	2.1466817	1.2223501
1.95	1.06	2.1700799	1.1972464
2.01	1.06	2.1867697	1.1760043
2.07	1.06	2.1784036	1.1713737
2.13	1.06	2.2324221	1.1440315
2.19	1.06	2.232898	1.1377986
2.25	1.06	2.0709395	0.75788328
2.31	1.06	2.0883063	0.70936761
2.37	1.06	2.2920376	1.0424695
2.43	1.06	1.9875903	0.2599228
2.49	1.06	1.7104196	-0.34780417
2.55	1.06	1.7262391	-0.47828543
2.61	1.06	1.8785955	-0.26881537
2.67	1.06	1.7467158	-0.7183714
2.73	1.06	1.7934252	-0.57978898
2.79	1.06	1.7088646	-0.68453685
2.85	1.06	1.6236338	-0.78921478
2.91	1.06	1.7827909	-0.6850484
2.97	1.06	1.8970113	-0.57746764
3.03	1.06	1.9382408	-0.54621502
3.09	1.06	2.0196198	-0.35531167
3.15	1.06	1.9228932	-0.1873044
3.21	1.06	2.0047193	0.15396029
3.27	1.06	2.0945843	0.007725439
3.33	1.06	2.0818958	0.021248285
3.39	1.06	1.571077	-0.075855064
3.45	1.06	1.7517548	-0.091571299
3.51	1.06	0.83778011	0.2247716
3.57	1.06	0.96487379	0.31470425
3.63	1.06	1.1205142	0.18669973
3.69	1.06	1.1333893	0.084858497
3.75	1.06	1.2710572	0.065105715
3.81	1.06	1.4154724	0.025320376
3.87	1.06	1.5285302	0.11374198
3.93	1.06	1.5980236	0.088854133
3.99	1.06	1.8061497	0.00084962
4.05	1.06	1.711022	0.028104329
4.11	1.06	1.7083427	0.074062383
4.17	1.06	1.8168171	-0.039766225
4.23	1.06	1.8957045	-0.17043755
4.29	1.06	1.9051444	-0.14679377
4.35	1.06	1.9466759	-0.22163939
4.41	1.06	1.9384755	-0.2538639
4.47	1.06	1.8820278	-0.16036595
4.53	1.06	1.8679066	-0.18126588
4.59	1.06	1.9023824	-0.12780319
4.65	1.06	1.7785733	-0.1063926
4.71	1.06	1.8234639	-0.16461805
4.77	1.06	1.7529731	-0.062691932
4.83	1.06	1.7609217	-0.079174488
4.89	1.06	1.91215	-0.25249613
4.95	1.06	1.8309255	-0.25340243
5.01	1.06	1.8620776	-0.38297103
5.07	1.06	1.8261441	-0.42088624
5.13	1.06	1.7911132	-0.43720189
5.19	1.06	1.6446448	-0.36241145
5.25	1.06	1.6749587	-0.3284194
5.31	1.06	1.8039293	-0.46063784
5.37	1.06	1.76189	-0.52349667
5.43	1.06	1.6674201	-0.42771089
5.49	1.06	1.7839069	-0.51114824
5.55	1.06	1.8771967	-0.58411723
5.61	1.06	1.8665699	-0.60363273
5.67	1.06	1.9182723	-0.74727473
5.73	1.06	1.542024	-0.58680781
5.79	1.06	1.3725857	-0.59765022
5.85	1.06	-0.13371213	1.181344
0.03	1.1	0.011114894	-0.17866538
1.59	1.1	2.0801678	1.3510582
1.65	1.1	2.0369099	1.3169202
1.71	1.1	2.0359629	1.2795776
1.77	1.1	2.1028855	1.2999913
1.83	1.1	2.125743	1.2561663
1.89	1.1	2.1244986	1.2418453
1.95	1.1	2.1587572	1.2211994
2.01	1.1	2.1731082	1.1808219
2.07	1.1	2.192532	1.1533245
2.13	1.1	2.1948099	1.1516579
2.19	1.1	1.8769862	0.50949332
2.25	1.1	1.8335271	0.40798721
2.31	1.1	1.6877863	-0.003389222
2.37	1.1	1.6594323	-0.4692283
2.43	1.1	1.6388034	-0.60980933
2.49	1.1	1.642675	-0.73046942
2.55	1.1	1.8543974	-0.48530718
2.61	1.1	1.705907	-0.73937032
2.67	1.1	1.7424616	-0.76170204
2.73	1.1	1.7470693	-0.77090781
2.79	1.1	1.7192594	-0.72014155
2.85	1.1	1.8740035	-0.55776559
2.91	1.1	2.008615	-0.53779857
2.97	1.1	1.6248368	-0.61607322
3.03	1.1	1.5724076	-0.44024114
3.09	1.1	1.9505494	-0.33417318
3.15	1.1	2.177036	-0.21793016
3.21	1.1	2.2921134	-0.27591862
3.27	1.1	2.3109642	0.2024231
3.33	1.1	2.0839112	-0.16710452
3.39	1.1	1.8549815	-0.53505447
3.45	1.1	1.7885394	-0.39214882
3.51	1.1	1.1107984	-0.006447547
3.57	1.1	0.95536879	0.11943519
3.63	1.1	1.1417524	0.17214134
3.69	1.1	1.1007608	0.045367296
3.75	1.1	1.2162695	0.19809192
3.81	1.1	1.4011532	0.16083946
3.87	1.1	1.4449038	0.042552986
3.93	1.1	1.6739976	0.04900625
3.99	1.1	1.6557985	-0.03866747
4.05	1.1	1.8395692	-0.014851231
4.11	1.1	1.8472409	-0.051456454
4.17	1.1	1.8842368	-0.026013539
4.23	1.1	1.8658304	0.056737226
4.29	1.1	1.9230639	-0.089433962
4.35	1.1	1.9106915	-0.060977417
4.41	1.1	1.9445133	-0.19260471
4.47	1.1	1.9771426	-0.27917812
4.53	1.1	1.9598219	-0.28059159
4.59	1.1	1.8685229	-0.074283356
4.65	1.1	1.7473945	0.084232679
4.71	1.1	1.7960118	-0.020721008
4.77	1.1	1.7345794	-0.041660941
4.83	1.1	1.7787993	-0.18086305
4.89	1.1	1.684964	-0.1139547
4.95	1.1	1.6038874	-0.073142557
5.01	1.1	1.7218466	-0.21007164
5.07	1.1	1.6774108	-0.27931121
5.13	1.1	1.6495215	-0.24760356
5.19	1.1	1.453599	-0.14016461
5.25	1.1	1.6483448	-0.3344015
5.31	1.1	1.5827747	-0.29855979
5.37	1.1	1.7763342	-0.49881906
5.43	1.1	1.8624487	-0.52572006
5.49	1.1	1.8486456	-0.57733241
5.55	1.1	1.8498877	-0.59859769
5.61	1.1	1.8928536	-0.66172082
5.67	1.1	1.7036133	-0.34765206
5.73	1.1	1.6652272	-0.6473984
5.79	1.1	1.8709768	-0.20531203
5.85	1.1	0.74232135	0.32222678
1.65	1.14	2.0835134	1.3157297
1.71	1.14	2.0145208	1.3276803
1.77	1.14	2.0576514	1.3558013
1.83	1.14	2.0436454	1.2845812
1.89	1.14	2.1078056	1.2719844
1.95	1.14	2.1301069	1.1459883
2.01	1.14	2.1691136	1.2636046
2.07	1.14	2.2359522	1.0323867
2.13	1.14	1.6621933	0.1692539
2.19	1.14	1.5145382	-0.19616616
2.25	1.14	1.5591155	-0.40939791
2.31	1.14	1.6235528	-0.39755666
2.37	1.14	1.6628611	-0.65524117
2.43	1.14	1.6068686	-0.803322
2.49	1.14	1.7152347	-0.75468503
2.55	1.14	1.6179837	-0.65854348
2.61	1.14	1.6043469	-0.68662542
2.67	1.14	1.8027197	-0.66990731
2.73	1.14	1.785268	-0.53054441
2.79	1.14	1.7690473	-0.64098257
2.85	1.14	1.7725183	-0.71859786
2.91	1.14	1.8482943	-0.54679663
2.97	1.14	1.894228	-0.3956442
3.03	1.14	1.9157326	-0.22804892
3.09	1.14	2.0331344	-0.32320976
3.15	1.14	1.8267232	-0.12702374
3.21	1.14	2.1806431	-0.006303324
3.27	1.14	2.0640443	-0.27008079
3.33	1.14	2.0878032	-0.357035
3.39	1.14	1.8766408	-0.38642167
3.45	1.14	1.5771991	-0.49050442
3.51	1.14	0.86150521	0.022151839
3.57	1.14	0.78957445	0.31094317
3.63	1.14	1.0209049	0.24049171
3.69	1.14	1.1023229	0.091532251
3.75	1.14	1.4487893	0.049911252
3.81	1.14	1.4406875	0.10052373
3.87	1.14	1.4655109	0.07653192
3.93	1.14	1.4795259	0.094571049
3.99	1.14	1.7105099	0.10342003
4.05	1.14	1.7536257	-0.012368931
4.11	1.14	1.7584809	0.029880361
4.17	1.14	1.801146	-0.029225266
4.23	1.14	1.8349355	-0.13618479
4.29	1.14	1.8978059	-0.062932369
4.35	1.14	1.9307461	-0.086392435
4.41	1.14	1.9636331	-0.11019707
4.47	1.14	1.9529364	-0.13034689
4.53	1.14	1.9202167	-0.10796858
4.59	1.14	1.7053905	0.095044757
4.65	1.14	1.7287654	-0.007106041
4.71	1.14	1.748317	0.001570598
4.77	1.14	1.7658363	0.03136347
4.83	1.14	1.782022	-0.035100732
4.89	1.14	1.6314932	-0.10852727
4.95	1.14	1.6291204	-0.23510674
5.01	1.14	1.4420103	-0.090372588
5.07	1.14	1.4900023	-0.028345573
5.13	1.14	1.5144027	-0.09464976
5.19	1.14	1.5299465	-0.16978392
5.25	1.14	1.5519781	-0.11429427
5.31	1.14	1.6509194	-0.16137236
5.37	1.14	1.7268776	-0.33803854
5.43	1.14	1.9627583	-0.58343493
5.49	1.14	1.9549661	-0.6018362
5.55	1.14	1.7808547	-0.57122032
5.61	1.14	1.589966	-0.41892349
5.67	1.14	1.6468247	-0.51982982
5.73	1.14	1.6628771	-0.48808568
5.79	1.14	1.6996141	-0.60099181
5.85	1.14	0.48969938	-0.00935162
0.75	1.18	-2.1983E-05	0.009386482
1.65	1.18	1.9901571	1.3599591
1.71	1.18	1.9847917	1.366379
1.77	1.18	2.0308671	1.3309394
1.83	1.18	1.9400449	0.96738952
1.89	1.18	1.8492227	0.60383968
1.95	1.18	1.7895219	0.38708995
2.01	1.18	1.6809828	-0.20743526
2.07	1.18	1.413561	-0.37427014
2.13	1.18	1.477893	-0.31539917
2.19	1.18	1.5985223	-0.56110081
2.25	1.18	1.6407374	-0.45770877
2.31	1.18	1.6516519	-0.60638573
2.37	1.18	1.783296	-0.69098747
2.43	1.18	1.718867	-0.68784112
2.49	1.18	1.6060405	-0.52620872
2.55	1.18	1.5802507	-0.64281883
2.61	1.18	1.7620034	-0.56920403
2.67	1.18	1.8540949	-0.43408431
2.73	1.18	1.8420292	-0.36878514
2.79	1.18	1.8020074	-0.4545673
2.85	1.18	1.7934861	-0.32259135
2.91	1.18	1.8533293	-0.24836448
2.97	1.18	1.9391782	-0.29724375
3.03	1.18	1.9277807	-0.32531998
3.09	1.18	1.8872554	-0.086664664
3.15	1.18	1.9988243	-0.079165846
3.21	1.18	2.0256276	-0.068388589
3.27	1.18	1.9166147	-0.2087744
3.33	1.18	1.8444486	-0.29460382
3.39	1.18	1.7106312	-0.50404525
3.45	1.18	1.9253967	-0.33375608
3.51	1.18	1.1217978	0.071950263
3.57	1.18	0.97427589	0.36023123
3.63	1.18	0.91434458	0.36214642
3.69	1.18	1.1553624	0.34555213
3.75	1.18	1.3044184	0.19743041
3.81	1.18	1.5169933	0.1239689
3.87	1.18	1.5926386	0.1135854
3.93	1.18	1.5682535	0.08566289
3.99	1.18	1.6846347	0.13649152
4.05	1.18	1.7538864	0.092028812
4.11	1.18	1.7838859	0.098194736
4.17	1.18	1.86248	0.014159872
4.23	1.18	1.8482988	0.031425043
4.29	1.18	1.8780352	-0.084514887
4.35	1.18	1.9055765	-0.19159296
4.41	1.18	1.9266549	-0.090500101
4.47	1.18	1.8932864	-0.000674646
4.53	1.18	1.8938139	-0.066403185
4.59	1.18	1.9672702	-0.065874359
4.65	1.18	1.7380065	0.090852157
4.71	1.18	1.6757385	0.089508054
4.77	1.18	1.6997706	0.083322595
4.83	1.18	1.7122852	0.072368057
4.89	1.18	1.6533271	0.08878897
4.95	1.18	1.4781339	0.036455786
5.01	1.18	1.5309733	0.004199669
5.07	1.18	1.5800857	-0.062166661
5.13	1.18	1.6563131	-0.15626062
5.19	1.18	1.6886545	-0.2696331
5.25	1.18	1.601337	-0.2548003
5.31	1.18	1.6047936	-0.28236658
5.37	1.18	1.7208062	-0.33734741
5.43	1.18	1.8852975	-0.46362091
5.49	1.18	1.6647997	-0.47112012
5.55	1.18	1.7898367	-0.46900134
5.61	1.18	1.8318893	-0.45506551
5.67	1.18	1.6745931	-0.51716926
5.73	1.18	1.6398423	-0.18412268
5.79	1.18	1.3364537	-0.60645612
5.85	1.18	0.46278391	-0.22148342
0.75	1.22	0.000186599	-0.037891616
1.71	1.22	1.95953	1.3301553
1.77	1.22	2.088158	1.3960963
1.83	1.22	1.8692493	0.77427047
1.89	1.22	1.6503406	0.15244468
1.95	1.22	1.4795338	-0.17671065
2.01	1.22	1.3767114	-0.49338372
2.07	1.22	1.4838152	-0.66795766
2.13	1.22	1.6458709	-0.55039568
2.19	1.22	1.4858163	-0.76463575
2.25	1.22	1.5632332	-0.58162751
2.31	1.22	1.6423183	-0.67696542
2.37	1.22	1.7083931	-0.45320553
2.43	1.22	1.5948841	-0.58719312
2.49	1.22	1.6086687	-0.64392474
2.55	1.22	1.7164221	-0.5407049
2.61	1.22	1.6010659	-0.34750028
2.67	1.22	1.8011307	-0.30285183
2.73	1.22	1.7489375	-0.52575227
2.79	1.22	1.8600907	-0.30024642
2.85	1.22	1.747541	-0.2194191
2.91	1.22	1.7746552	-0.21038972
2.97	1.22	1.6891533	-0.41958258
3.03	1.22	1.7465006	0.2376163
3.09	1.22	1.4076865	-0.75979628
3.15	1.22	1.751355	-0.34118189
3.21	1.22	1.8334044	-0.45796325
3.27	1.22	1.736479	-0.38473863
3.33	1.22	1.8207757	-0.31101797
3.39	1.22	1.8650319	-0.28804522
3.45	1.22	1.858624	-0.35099822
3.51	1.22	1.1804957	0.21137281
3.57	1.22	1.1750451	0.32761601
3.63	1.22	1.0471215	0.4329145
3.69	1.22	0.96031982	0.35484111
3.75	1.22	1.2039807	0.34532381
3.81	1.22	1.4406815	0.24748961
3.87	1.22	1.508075	0.24964083
3.93	1.22	1.5892605	0.1301192
3.99	1.22	1.6467497	0.16293562
4.05	1.22	1.7373292	0.11087704
4.11	1.22	1.7165718	0.15969193
4.17	1.22	1.7648624	0.1211133
4.23	1.22	1.8388747	0.074053607
4.29	1.22	1.850278	0.029528547
4.35	1.22	1.8654066	0.054127754
4.41	1.22	1.833322	0.045293317
4.47	1.22	1.8650353	-0.016848097
4.53	1.22	1.7191139	0.1857868
4.59	1.22	1.7646274	0.21747358
4.65	1.22	1.5951893	0.16986594
4.71	1.22	1.7364254	0.20187935
4.77	1.22	1.6855383	0.098532371
4.83	1.22	1.5862287	0.20549722
4.89	1.22	1.5764328	0.117464
4.95	1.22	1.5761977	0.066978788
5.01	1.22	1.5812084	-0.080169738
5.07	1.22	1.6113575	-0.14281764
5.13	1.22	1.5713771	-0.069694984
5.19	1.22	1.6476274	-0.1148787
5.25	1.22	1.6429566	-0.16890837
5.31	1.22	1.7154136	-0.28886815
5.37	1.22	1.6987526	-0.40825489
5.43	1.22	1.7871559	-0.50961807
5.49	1.22	1.8563141	-0.56587731
5.55	1.22	1.6379863	-0.58149554
5.61	1.22	1.7557909	-0.47093126
5.67	1.22	1.445982	-0.60185111
5.73	1.22	1.5056276	-0.43116617
5.79	1.22	1.2021796	-0.43759852
5.85	1.22	0.57349038	-0.13873346
1.95	1.26	1.4795338	-0.17671065
2.01	1.26	1.5902329	-0.17156615
2.07	1.26	1.7009321	-0.16642165
2.13	1.26	1.6095793	-0.28785682
2.19	1.26	1.5182265	-0.409292
2.25	1.26	1.4840609	-0.42720009
2.31	1.26	1.46871	-0.39309539
2.37	1.26	1.4913102	-0.46657954
2.43	1.26	1.80882	-0.49404859
2.49	1.26	1.832965	-0.26290809
2.55	1.26	1.6672827	-0.30302967
2.61	1.26	1.5799383	-0.28784865
2.67	1.26	1.7929425	-0.006015168
2.73	1.26	1.8814906	0.057329745
2.79	1.26	1.8189394	-0.14045436
2.85	1.26	2.0415087	0.13683237
2.91	1.26	1.909896	-0.22107288
2.97	1.26	2.0484226	-0.21906231
3.03	1.26	1.8954352	-0.37980885
3.09	1.26	1.7149446	-0.37688636
3.15	1.26	1.8794736	-0.38353888
3.21	1.26	1.8772493	-0.33845355
3.27	1.26	2.0146453	-0.15722373
3.33	1.26	1.9637291	-0.28290043
3.39	1.26	1.8344428	-0.29008566
3.45	1.26	1.8914667	-0.22843365
3.51	1.26	1.6354589	-0.065841893
3.57	1.26	1.5611476	0.1949148
3.63	1.26	1.2413013	0.51819781
3.69	1.26	1.1611493	0.34755091
3.75	1.26	1.1609088	0.44512055
3.81	1.26	1.450194	0.22137851
3.87	1.26	1.6082826	0.066804929
3.93	1.26	1.556601	0.21925759
3.99	1.26	1.6909394	0.097746745
4.05	1.26	1.7471985	0.16805512
4.11	1.26	1.7863953	0.049011273
4.17	1.26	1.8880509	-0.028052705
4.23	1.26	1.8256631	0.11526085
4.29	1.26	1.9095871	0.045439202
4.35	1.26	1.8961586	0.07839562
4.41	1.26	1.8551133	0.13937667
4.47	1.26	1.7651342	0.18223375
4.53	1.26	1.7462422	0.23039466
4.59	1.26	1.6243178	0.17722259
4.65	1.26	1.6132867	0.20489278
4.71	1.26	1.5598193	0.21804012
4.77	1.26	1.6210631	0.27015886
4.83	1.26	1.7587218	0.013165319
4.89	1.26	1.7712611	-0.087012933
4.95	1.26	1.6858619	-0.094136938
5.01	1.26	1.6331054	0.051643484
5.07	1.26	1.5900392	0.016171291
5.13	1.26	1.6704511	-0.22666521
5.19	1.26	1.6925994	-0.24570964
5.25	1.26	1.7482945	-0.24325427
5.31	1.26	1.7220477	-0.29844823
5.37	1.26	1.786713	-0.44263404
5.43	1.26	1.6774249	-0.45198749
5.49	1.26	1.5959426	-0.51554771
5.55	1.26	1.5730032	-0.46771702
5.61	1.26	1.4826584	-0.50589519
5.67	1.26	1.6348753	-0.35081318
5.73	1.26	1.6660253	-0.39875859
5.79	1.26	1.3061469	-0.27852598
5.85	1.26	0.56425885	-0.033602226
2.07	1.3	1.7009321	-0.16642165
2.13	1.3	1.6428672	-0.1012309
2.19	1.3	1.5848024	-0.036040147
2.25	1.3	1.5446664	-0.30128033
2.31	1.3	1.803066	-0.27344048
2.37	1.3	1.8774172	-0.23885873
2.43	1.3	1.6088934	-0.34981805
2.49	1.3	1.6115481	-0.33723166
2.55	1.3	1.8123799	-0.14116145
2.61	1.3	1.9949006	-0.039716725
2.67	1.3	2.0241511	-0.022577208
2.73	1.3	2.1093178	0.15311437
2.79	1.3	2.1725327	0.21650117
2.85	1.3	1.9325511	-0.076085025
2.91	1.3	1.833975	-0.28898453
2.97	1.3	1.7826247	-0.26740377
3.03	1.3	1.6246731	-0.38153974
3.09	1.3	1.6146283	-0.38016841
3.15	1.3	1.6807089	-0.28165104
3.21	1.3	1.665215	-0.27043511
3.27	1.3	1.8013238	-0.30088136
3.33	1.3	1.8057123	-0.21311016
3.39	1.3	1.8158385	-0.22869314
3.45	1.3	1.8061637	-0.15051705
3.51	1.3	1.8292147	-0.047105108
3.57	1.3	1.6338098	0.072410641
3.63	1.3	1.5726685	0.22156158
3.69	1.3	1.2056026	0.49831302
3.75	1.3	1.1491331	0.44237287
3.81	1.3	1.4840828	0.25012459
3.87	1.3	1.4530352	0.27278872
3.93	1.3	1.6933221	0.16105764
3.99	1.3	1.693232	0.2660043
4.05	1.3	1.7189122	0.27651462
4.11	1.3	1.7578829	0.2304518
4.17	1.3	1.7701898	0.2039679
4.23	1.3	1.8411675	0.10370973
4.29	1.3	1.8449945	0.10681169
4.35	1.3	1.8420319	0.21262559
4.41	1.3	1.8405752	0.25486401
4.47	1.3	1.7663506	0.2628189
4.53	1.3	1.5108672	0.26639635
4.59	1.3	1.4569988	0.31875658
4.65	1.3	1.5060937	0.22356731
4.71	1.3	1.6165487	0.13227113
4.77	1.3	1.7548064	0.014182607
4.83	1.3	1.7548653	0.023085089
4.89	1.3	1.6823487	-0.048632419
4.95	1.3	1.6781603	-0.06808206
5.01	1.3	1.7436733	-0.21522748
5.07	1.3	1.7442257	-0.19763262
5.13	1.3	1.7006626	-0.19853903
5.19	1.3	1.7820571	-0.30614491
5.25	1.3	1.7882373	-0.37685825
5.31	1.3	1.8491456	-0.42316076
5.37	1.3	1.774688	-0.45000768
5.43	1.3	1.8083677	-0.34852059
5.49	1.3	1.6952554	-0.40604521
5.55	1.3	1.6594383	-0.56274351
5.61	1.3	1.5370739	-0.37763704
5.67	1.3	1.6407129	-0.39921088
5.73	1.3	1.6544103	-0.39700769
5.79	1.3	0.85748743	-0.35566
5.85	1.3	-0.35195574	-0.3057976
2.37	1.34	1.7886349	-0.15318276
2.43	1.34	1.9705412	0.31051202
2.49	1.34	2.0452859	0.14132632
2.55	1.34	2.0840146	0.000424858
2.61	1.34	2.040063	0.065338311
2.67	1.34	1.8577133	0.14084496
2.73	1.34	1.8365206	-0.15540335
2.79	1.34	1.6279461	-0.4214776
2.85	1.34	1.682188	-0.36868911
2.91	1.34	1.6266811	-0.41343527
2.97	1.34	1.5224921	-0.44857224
3.03	1.34	1.6912787	-0.34964539
3.09	1.34	1.7235409	-0.31207513
3.15	1.34	1.7890242	-0.30143499
3.21	1.34	1.8222962	-0.33101847
3.27	1.34	1.7846986	-0.29635989
3.33	1.34	1.7605688	-0.24849183
3.39	1.34	1.7972836	-0.13600745
3.45	1.34	1.7837891	-0.11366429
3.51	1.34	1.8280857	-0.041110432
3.57	1.34	1.7055698	-0.007343364
3.63	1.34	1.740157	0.096867618
3.69	1.34	1.4085211	0.38280205
3.75	1.34	1.2999571	0.41778171
3.81	1.34	1.3749031	0.52067817
3.87	1.34	1.3842077	0.49811314
3.93	1.34	1.3835581	0.38908187
3.99	1.34	1.6211083	0.24493307
4.05	1.34	1.7753232	0.2908712
4.11	1.34	1.7532003	0.31239816
4.17	1.34	1.7882635	0.21121054
4.23	1.34	1.7820632	0.24545661
4.29	1.34	1.7886866	0.24199095
4.35	1.34	1.8484069	0.23469614
4.41	1.34	1.8409442	0.20719627
4.47	1.34	1.8698293	0.1868833
4.53	1.34	1.5923876	0.21661709
4.59	1.34	1.4094475	0.2682578
4.65	1.34	1.4137316	0.17773872
4.71	1.34	1.5758627	0.097191269
4.77	1.34	1.7079065	0.024692642
4.83	1.34	1.6544271	0.043709929
4.89	1.34	1.7271742	-0.048796848
4.95	1.34	1.705986	-0.038908816
5.01	1.34	1.7178832	-0.12478763
5.07	1.34	1.7458361	-0.14724175
5.13	1.34	1.745912	-0.22785808
5.19	1.34	1.7369009	-0.20684781
5.25	1.34	1.8042553	-0.28198145
5.31	1.34	1.7480016	-0.49536803
5.37	1.34	1.6642074	-0.29994637
5.43	1.34	1.4781875	-0.4174199
5.49	1.34	1.4499339	-0.39121041
5.55	1.34	1.6234359	-0.42556086
5.61	1.34	1.7496876	-0.44439913
5.67	1.34	1.7364923	-0.47138561
5.73	1.34	1.7904386	0.014892936
5.79	1.34	1.3252378	-0.19891599
5.85	1.34	0.254542	-0.30241672
2.49	1.38	2.2331121	0.096832912
